Configuracion,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30
1000-1,3.158809,3.172131,3.210283,3.299056,3.226729,3.123254,3.233529,3.176477,3.155858,3.128722,3.116021,3.148685,3.122263,3.152277,3.209275,3.130843,3.201926,3.283147,3.152292,3.144063,3.143521,3.140483,3.12409,3.169819,3.144952,3.244167,3.18785,3.139666,3.29452,3.2216
1000-2,1.894709,1.887508,1.907575,1.916655,1.883785,1.911259,1.910347,1.888887,1.973338,1.888813,1.900669,1.877861,1.889919,1.879441,1.858926,1.886871,1.885735,1.859057,1.858761,1.872204,1.884856,1.880324,1.93024,1.901987,1.900603,1.947026,1.90092,1.895809,1.879869,1.883081
1000-4,1.253149,1.249882,1.257518,1.250571,1.241774,1.250607,1.251327,1.246709,1.24842,1.256603,1.259762,1.25281,1.254605,1.249937,1.337396,1.257252,1.24328,1.279448,1.252842,1.260335,1.249146,1.258017,1.261225,1.256606,1.263318,1.262934,1.26452,1.261965,1.257865,1.253972
1000-8,0.952829,0.954622,0.9459,0.930701,0.940613,0.936024,0.929012,0.945239,0.960264,0.938586,1.042261,0.940899,0.949667,0.945348,0.959214,0.946012,0.941856,0.938481,0.950619,0.929668,0.95221,0.937553,0.94359,0.94037,0.958671,0.960214,0.939816,0.952081,0.944828,0.940148
1000-16,0.913656,0.902025,0.906243,0.89701,0.896194,0.896611,0.917304,0.906194,0.866769,0.876208,0.920634,0.903345,0.907927,1.091952,0.951673,0.922403,0.917173,0.890074,0.887109,0.918648,0.889111,0.892003,0.879377,0.908708,0.908339,0.887682,0.915948,0.888514,0.877502,0.885636
2000-1,28.790833,32.697472,28.725635,31.398026,28.669455,29.262014,29.040017,28.846025,28.828257,29.217551,28.869644,28.857355,28.868002,28.85494,28.9666,28.861334,28.842844,29.364803,29.950191,29.337461,29.559468,29.187816,28.868481,29.161784,28.876238,28.918042,29.041114,28.929512,28.798077,28.889181
2000-2,17.223724,17.366514,17.274022,17.340404,17.273719,17.25338,17.253789,17.257229,17.27902,17.261673,17.303181,17.400512,17.364369,17.628891,17.743758,17.432284,17.39707,17.428127,17.517563,17.339472,17.296671,17.359174,17.309554,17.297516,17.274947,17.279791,17.359968,17.290607,17.278987,17.334057
2000-4,11.600829,11.541789,11.562903,11.549543,11.543529,11.564116,11.564089,11.532494,11.635542,11.543432,11.585147,11.566869,11.529179,11.612631,11.565207,11.551621,11.571081,11.570865,11.555621,11.607903,11.58616,11.569378,11.578374,11.539841,11.534171,11.564932,11.547704,11.6269,11.552711,11.578866
2000-8,9.116142,9.118741,9.130575,9.184247,9.276062,9.196779,9.250212,9.073252,9.121159,9.269947,9.102271,9.280027,9.248705,9.213373,9.213387,9.187573,9.162381,9.274014,9.222257,9.274402,9.171456,9.12061,9.297123,9.221128,9.406458,9.089825,9.164913,9.195279,9.322138,9.045146
2000-16,10.16041,9.878835,9.978289,9.863132,9.8877,9.836729,9.810743,9.871873,9.800008,9.958055,10.139546,9.821337,9.904365,9.88897,9.837857,9.85943,9.876291,9.887779,10.002983,9.827355,9.901607,9.810304,10.162087,9.906561,9.90366,9.847737,9.954617,9.86933,9.842881,9.895341
4000-1,244.960329,253.772842,273.353985,329.662379,280.342691,279.624385,276.191126,288.648623,288.004326,271.206763,277.146279,279.187441,258.904406,248.699393,248.471438,247.907856,249.577284,250.035665,275.672341,254.98084,260.098025,250.640071,252.904928,250.755304,253.713254,254.172196,250.900694,249.118139,251.116428,251.335597
4000-2,156.173943,156.452088,154.266985,158.922849,157.205254,153.434392,159.582082,154.577107,153.905113,158.081312,154.012837,158.024956,153.912421,156.45693,154.765572,154.323816,154.342851,153.827476,153.180025,153.663669,153.608644,154.855271,155.414351,153.185042,154.480312,152.968085,159.739854,158.222345,153.156887,152.434506
4000-4,105.822234,105.737378,105.857464,105.15264,104.740595,105.579725,105.906137,106.53618,104.89096,105.887158,104.997902,105.32117,106.028177,107.034457,105.270774,106.914163,106.932097,105.685705,106.431943,106.206293,106.138417,106.557461,106.408953,106.606693,106.225022,106.532907,108.062547,105.787756,105.208419,106.508026
4000-8,105.528495,105.169771,105.542584,104.928585,104.24667,108.096924,104.292717,105.408571,104.781811,105.1046,106.893193,106.853595,103.875114,104.467497,107.005316,105.166794,106.457989,106.872841,105.256283,105.553313,105.501979,104.3098,104.276429,108.33754,105.671472,107.176583,105.099332,106.58202,105.976275,107.829061
4000-16,98.339534,102.392265,103.879868,102.354643,101.805321,98.505187,99.086397,101.553195,98.152675,96.412432,96.893479,97.058527,97.646886,98.248344,98.692925,97.498825,97.286708,107.278554,100.076955,98.426176,97.502588,98.355771,99.026718,97.438418,97.996453,98.870157,98.665815,97.514981,98.28797,97.601716
