Configuracion,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30
1000-1,6.419444,6.639305,6.651617,6.650489,6.559103,6.666126,6.328418,6.658221,6.21079,6.585593,6.32753,6.32666,6.581004,6.604913,6.401733,6.340262,6.026471,6.132151,6.528703,5.997535,6.157306,5.799442,6.248419,6.280389,6.319613,6.244657,6.287627,6.29163,6.630345,6.241091
1000-2,2.953686,2.892111,3.028039,3.068453,2.952592,2.883954,2.953457,2.844942,2.858745,3.022191,3.071166,2.971138,2.939551,2.987081,3.157419,3.013372,2.964124,2.912848,3.031137,2.841536,3.057512,2.869283,2.881278,2.881069,3.127584,2.884819,2.854312,2.757823,3.164969,3.089394
1000-4,1.324821,1.296821,1.339598,1.309256,1.334779,1.340275,1.323571,1.310807,1.369966,1.304573,1.466128,1.500699,1.401587,1.457093,1.377226,1.370328,1.284094,1.278649,1.349705,1.381922,1.322578,1.270948,1.314109,1.284627,1.331088,1.247996,1.355748,1.325866,1.365854,1.331473
1000-8,1.318039,1.290555,1.276095,1.310225,1.263006,1.261854,1.266532,1.277827,1.278367,1.269839,1.284428,1.307213,1.356263,1.335615,1.285225,1.254032,1.299665,1.258122,1.279826,1.345187,1.289532,1.312882,1.302041,1.306351,1.326673,1.309685,1.308585,1.301962,1.369269,1.334104
1000-16,1.291077,1.295101,1.279492,1.389796,1.281345,1.332778,1.326623,1.315689,1.276597,1.281577,1.297151,1.305898,1.288699,1.355923,1.329656,1.321615,1.366365,1.337862,1.270439,1.250059,1.32065,1.334699,1.347482,1.261842,1.278558,1.35128,1.327658,1.340952,1.268485,1.276573
2000-1,71.899811,72.016524,75.234345,73.580496,73.640756,73.209385,72.4817,74.562429,73.074545,75.397007,76.262184,74.535597,74.522287,74.061614,77.172762,77.132754,74.277893,74.67193,75.53648,75.562222,75.400165,75.91765,75.092878,75.646001,76.569371,76.014608,74.288378,74.933862,76.760319,75.13556
2000-2,37.729221,38.257738,37.844461,37.31053,36.731234,36.703681,36.694478,36.861752,36.811546,36.893185,37.633714,38.346405,38.928755,39.389047,41.452784,40.640784,41.445627,41.349828,42.218983,41.754226,42.267232,40.720598,40.458034,40.103623,39.713116,39.677365,39.818651,39.539561,39.959243,40.027056
2000-4,19.337199,19.434623,19.597696,19.544825,19.539624,19.747075,19.666749,19.739992,19.608809,19.710333,19.655846,19.453158,19.491865,19.778605,20.18954,19.879211,21.191439,19.57482,19.366398,19.124593,19.320011,19.30756,19.77461,19.695321,19.303097,19.877552,19.363056,19.707341,19.513671,19.887662
2000-8,18.601799,17.848485,18.117426,18.486113,18.321895,18.260046,18.543008,18.54956,18.694183,18.181623,18.297472,18.468652,18.561289,19.061351,18.429178,18.249103,18.479971,18.110546,18.289841,18.227077,17.771145,18.130248,18.468606,18.029897,18.070754,17.970503,17.904706,18.033294,17.997959,17.736227
2000-16,17.980934,17.499913,17.662398,17.954524,19.535299,18.108496,18.20771,18.057557,18.103485,18.764905,17.902319,17.808252,18.809426,17.703299,17.825938,17.944592,17.830773,18.182361,17.926443,18.023217,18.414727,18.132648,18.144396,18.0979,18.797701,19.027056,18.580302,18.734055,18.95028,18.32826
4000-1,816.994225,834.329175,838.227536,909.859206,921.052919,892.231789,848.131718,867.986641,863.475772,890.380163,914.821175,901.69055,895.459158,905.784656,895.871561,936.865686,903.227334,925.978029,874.931973,874.18389,891.597972,906.576318,915.500619,892.603712,872.238959,876.752263,883.993669,886.26756,904.453256,885.150552
4000-2,444.556475,440.32615,421.19004,427.637996,439.350685,449.382557,439.429889,453.62408,462.428261,436.243074,448.370213,439.048697,441.406715,435.86885,426.765512,431.485763,439.121447,428.807567,441.680757,447.297497,434.518479,436.482404,437.518205,446.126599,448.662407,456.212081,442.067847,452.056389,443.370445,427.184179
4000-4,218.605655,225.700422,227.906796,220.063052,230.570706,224.543983,224.787059,227.539866,215.634175,222.991895,224.775737,217.785644,228.281565,223.636411,223.899474,227.023505,223.3519,217.926642,225.980263,224.102791,227.39907,235.080254,223.370892,236.949285,230.793713,222.353321,236.193834,230.722052,222.779704,228.010574
4000-8,225.321934,217.889477,222.603542,224.423412,237.957128,225.216909,224.113128,221.166632,227.229613,224.460986,214.083384,214.311824,215.426829,212.840962,222.740309,222.194429,213.135813,224.355417,225.757685,209.886511,216.793104,229.96747,212.321981,219.957862,224.455107,215.486056,225.227063,225.20602,218.239183,223.517077
4000-16,235.642686,242.629694,239.593039,237.99531,233.804476,236.906467,230.428037,233.019089,233.795723,233.591591,245.193776,228.795266,231.762292,240.05407,220.918934,228.230664,236.526799,229.739241,236.503098,228.139313,232.201602,238.476583,232.969495,228.039682,232.047903,232.627735,229.723444,230.558585,226.567965,233.562411
