Configuracion,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30
1000-1,3.349045,3.408799,2.961377,2.801953,3.096543,3.008379,2.895144,3.094603,2.870346,3.380322,3.242035,3.203737,2.781612,3.184879,3.577353,2.843339,2.936552,3.666023,2.851069,2.839985,3.34349,3.227842,2.927311,3.655107,3.495,3.614837,2.790902,2.975461,3.201855,3.340936
1000-2,1.7528,1.644746,1.707857,1.393369,1.427471,1.470967,1.394268,1.654805,1.3713,1.375546,1.366342,1.646322,1.539269,1.567149,1.470763,1.510606,1.460945,1.374853,1.557516,1.67647,1.409587,1.544356,1.614834,1.848633,1.763107,1.627474,1.41537,1.444996,1.799379,1.511022
1000-4,0.683568,0.90446,0.828018,0.713305,0.688357,0.844089,0.7288,0.711493,0.826468,0.809318,0.791466,0.724315,0.800796,0.819757,0.7207,0.737815,0.849647,0.702926,0.679524,0.657851,0.65825,0.683712,0.75956,0.686595,0.763209,0.773527,0.713988,0.773495,0.713074,0.832608
1000-8,0.656014,0.822503,0.704961,0.724382,0.665985,0.683459,0.817938,0.807671,0.854613,0.686827,0.716001,0.672295,0.72123,0.680922,0.656098,0.701518,0.800841,0.778861,0.783499,0.770408,0.718845,0.672744,0.675281,0.6549,0.752603,0.837535,0.671813,0.689725,0.809075,0.660121
1000-16,0.831419,0.846904,0.74547,0.69216,0.780783,0.638834,0.700818,0.674456,0.666121,0.649626,0.813579,0.774542,0.805845,0.81822,0.831139,0.702272,0.68318,0.746776,0.772812,0.723003,0.651563,0.693035,0.640038,0.638862,0.678607,0.730212,0.694207,0.64588,0.693803,0.738896
2000-1,65.204164,65.857845,64.548998,66.070724,64.858646,64.856417,65.329735,65.736049,66.066939,67.385737,66.454326,68.825994,66.330107,66.31133,65.933979,65.685903,65.889679,67.580396,66.553364,67.888682,67.874933,66.853245,66.875888,68.372934,67.640822,67.26227,68.932367,67.845849,68.626499,68.665254
2000-2,35.541847,34.661087,34.445795,34.292352,34.458505,34.430827,34.739259,34.938109,35.605536,34.933483,35.213293,35.588448,36.13256,35.816811,36.636373,35.923224,36.160491,36.442079,35.793751,35.373031,34.098119,33.390368,33.987586,33.865826,32.960125,33.400097,34.205118,33.878839,34.090963,34.151156
2000-4,16.999286,17.186765,17.389196,17.530324,17.24716,17.446703,18.702457,17.805347,17.549329,17.466532,17.538355,17.433284,17.371705,17.475779,17.566265,17.740884,18.153221,17.682381,17.764866,16.606317,16.478346,16.740637,16.350958,16.265955,16.403124,16.333416,16.380255,16.279477,16.673046,16.552851
2000-8,16.291558,16.345921,16.465411,16.781598,16.400102,16.579697,16.719136,16.875527,17.198989,17.142537,17.1437,16.957996,17.104606,16.999306,16.919067,17.240551,17.109771,16.968344,17.14944,17.240982,17.252223,17.418661,17.20957,17.414311,17.592278,17.876877,17.57692,17.928736,17.563912,17.296291
2000-16,17.326186,16.693601,16.574772,16.391977,16.454465,16.243312,16.227098,16.354833,16.438874,16.637835,16.567243,16.880134,16.542126,16.681797,16.838672,16.715963,17.012219,16.90913,17.173559,16.878836,16.95022,16.895886,17.021709,16.899647,17.064168,17.021712,17.054153,17.464306,17.123119,17.606102
4000-1,760.021723,728.914804,705.400101,714.46042,731.2334,749.309291,754.655406,762.029523,749.980425,721.655224,716.836343,725.557702,763.553264,752.717003,743.992376,730.900231,713.119143,713.785663,721.323063,730.111822,753.445692,764.898376,768.839142,760.658243,761.381583,772.301465,757.676112,773.416607,761.864635,754.579123
4000-2,374.987435,377.002203,366.412978,369.081339,358.962749,366.753332,364.880766,374.257586,365.356819,384.149016,379.569791,391.590959,393.28123,381.305129,391.488968,384.090632,395.761146,377.597117,385.34526,389.05487,391.055385,395.402619,390.8861,399.657349,389.892941,410.169186,384.598547,407.880253,393.574138,377.713831
4000-4,195.546161,198.125978,189.8909,189.638829,191.354138,195.531865,197.685012,191.243999,194.37106,196.730299,197.915594,195.14182,199.943521,202.666881,200.717017,203.35276,208.130894,200.320245,205.791005,210.223504,195.334121,182.502072,189.588135,192.73745,186.299834,190.140527,200.254103,205.44042,190.654491,190.82313
4000-8,201.747703,208.132848,198.456462,191.762251,195.236862,191.777244,189.697084,192.361362,193.695742,191.953558,195.923909,198.064978,200.88032,196.523218,202.209469,208.84731,208.624132,197.807872,201.74637,209.583953,204.47671,204.221021,210.475921,199.610623,204.717904,210.363789,197.598499,199.422456,204.981668,205.447925
4000-16,179.339335,181.76436,186.765906,188.919244,186.328715,189.469471,191.748353,187.696598,189.114958,192.854251,194.269212,198.402025,209.121548,189.87563,181.670666,188.826388,186.004808,178.842039,187.482607,193.726705,185.537297,185.538601,193.119058,198.959072,189.07061,196.744369,205.860487,190.433319,189.283013,193.416815
